date,close_2,adj_close,adj_close_normalized,first_derivative,second_derivative
2012-08-29,1410.48999,1410.48999,0.3931535145011494,0.0003327166038633589,0.0006514391245690532
2012-08-30,1399.47998,1399.47998,0.39007503150434436,-0.003078482996805021,-0.00341119960066838
2012-08-31,1406.579956,1406.579956,0.3920602390921416,0.001985207587797244,0.005063690584602265
2012-09-04,1404.939941,1404.939941,0.39160167835586573,-0.00045856073627587035,-0.0024437683240731145
2012-09-05,1403.439941,1403.439941,0.3911822668843768,-0.00041941147148893965,3.9149264786930704e-05
2012-09-06,1432.119995,1432.119995,0.3992014293180577,0.008019162433680893,0.008438573905169833
2012-09-07,1437.920044,1437.920044,0.4008231673752562,0.0016217380571985074,-0.006397424376482386
2012-09-10,1429.079956,1429.079956,0.39835141116447526,-0.00247175621078094,-0.004093494267979447
2012-09-11,1433.560059,1433.560059,0.3996040822255765,0.0012526710611012182,0.003724427271882158
2012-09-12,1436.560059,1436.560059,0.40044290516855424,0.0008388229429777683,-0.0004138481181234499
2012-09-13,1459.98999,1459.98999,0.40699409306028334,0.006551187891729093,0.005712364948751325
2012-09-14,1465.77002,1465.77002,0.40861023365198335,0.0016161405917000105,-0.004935047300029083
2012-09-17,1461.189941,1461.189941,0.40732960853669975,-0.0012806251152835957,-0.002896765706983606
2012-09-18,1459.319946,1459.319946,0.4068067436336152,-0.0005228649030845633,0.0007577602121990323
2012-09-19,1461.050049,1461.050049,0.4072904936636534,0.00048375003003819916,0.0010066149331227625
2012-09-20,1460.26001,1460.26001,0.4070695927173043,-0.00022090094634907853,-0.0007046509763872777
2012-09-21,1460.150024,1460.150024,0.4070388397905689,-3.0752926735433395e-05,0.00019014801961364514
2012-09-24,1456.890015,1456.890015,0.4061273163427308,-0.0009115234478380696,-0.0008807705211026362
2012-09-25,1441.589966,1441.589966,0.4018493056327692,-0.004278010709961588,-0.0033664872621235187
2012-09-26,1433.319946,1433.319946,0.3995369447944741,-0.0023123608382951133,0.001965649871666475
2012-09-27,1447.150024,1447.150024,0.4034039403709983,0.0038669955765242015,0.006179356414819315
2012-09-28,1440.670044,1440.670044,0.40159208840631916,-0.0018118519646791453,-0.005678847541203347
2012-10-01,1444.48999,1444.48999,0.40266017452156466,0.0010680861152455035,0.002879938079924649
2012-10-02,1445.75,1445.75,0.4030124829536918,0.00035230843212713525,-0.0007157776831183682
2012-10-03,1450.98999,1450.98999,0.4044776242313499,0.0014651412776581219,0.0011128328455309866
2012-10-04,1461.400024,1461.400024,0.40738834935014295,0.002910725118793034,0.001445583841134912
2012-10-05,1460.930054,1460.930054,0.4072569421439725,-0.00013140720617044188,-0.0030421323249634757
2012-10-08,1455.880005,1455.880005,0.4058449098225185,-0.0014120323214540376,-0.0012806251152835957
2012-10-09,1441.47998,1441.47998,0.4018185527060338,-0.004026357116484691,-0.0026143247950306536
2012-10-10,1432.560059,1432.560059,0.3993244745779172,-0.0024940781281165836,0.0015322789883681076
2012-10-11,1432.839966,1432.839966,0.39940273871575055,7.82641378333504e-05,0.002572342265949934
2012-10-12,1428.589966,1428.589966,0.39821440621319865,-0.0011883325025519031,-0.0012665966403852535
2012-10-15,1440.130005,1440.130005,0.40144108937188494,0.0032266831586862943,0.0044150156612381974
2012-10-16,1454.920044,1454.920044,0.4055764973854638,0.004135408013578867,0.000908724854892573
2012-10-17,1460.910034,1460.910034,0.4072513443988664,0.0016748470134025917,-0.0024605610001762757
2012-10-18,1457.339966,1457.339966,0.40625312608340275,-0.0009982183154636504,-0.002673065328866242
2012-10-19,1433.189941,1433.189941,0.3995005944022402,-0.006752531681162577,-0.0057543133656989265
2012-10-22,1433.819946,1433.819946,0.3996767486183037,0.00017615421606353987,0.006928685897226117
2012-10-23,1413.109985,1413.109985,0.39388608513997847,-0.005790663478325242,-0.005966817694388782
2012-10-24,1408.75,1408.75,0.39266699999029875,-0.0012190851496797217,0.00457157832864552
2012-10-25,1412.969971,1412.969971,0.39384693615479904,0.0011799361645002948,0.0023990213141800165
2012-10-26,1411.939941,1411.939941,0.3935589318894806,-0.00028800426531844225,-0.001467940429818737
2012-10-31,1412.160034,1412.160034,0.39362047157547686,6.153968599625914e-05,0.0003495439513147014
2012-11-01,1427.589966,1427.589966,0.39793479856553937,0.004314326990062511,0.004252787304066252
2012-11-02,1414.199951,1414.199951,0.39419084796926707,-0.003743950596272305,-0.008058277586334817
2012-11-05,1417.26001,1417.26001,0.3950464638679556,0.0008556158986885443,0.0045995664949608495
2012-11-06,1428.390015,1428.390015,0.3981584983844415,0.0031120345164858954,0.002256418617797351
2012-11-07,1394.530029,1394.530029,0.38869098734920565,-0.009467511035235854,-0.01257954555172175
2012-11-08,1377.51001,1377.51001,0.38393205987349954,-0.0047589274757061095,0.004708583559529744
2012-11-09,1379.849976,1379.849976,0.3845863322623622,0.0006542723888626756,0.005413199864568785
2012-11-12,1380.030029,1380.030029,0.3846366764581462,5.0344195783980084e-05,-0.0006039281930786955
2012-11-13,1374.530029,1374.530029,0.3830988343960202,-0.0015378420621259825,-0.0015881862579099626
2012-11-14,1355.48999,1355.48999,0.37777509387988945,-0.0053237405161307705,-0.003785898454004788
2012-11-15,1353.329956,1353.329956,0.37717113185428536,-0.0006039620256040878,0.004719778490526683
2012-11-16,1359.880005,1359.880005,0.37900257564722833,0.0018314437929429772,0.002435405818547065
2012-11-19,1386.890015,1386.890015,0.38655478100658175,0.007552205359353414,0.005720761566410437
2012-11-20,1387.810059,1387.810059,0.38681203234516476,0.00025725133858300886,-0.0072949540207704056
2012-11-21,1391.030029,1391.030029,0.3877123605823982,0.0009003282372334609,0.000643076898650452
2012-11-23,1409.150024,1409.150024,0.392778849759946,0.005066489177547762,0.004166160940314301
2012-11-26,1406.290039,1406.290039,0.39197917608175514,-0.0007996736781908376,-0.005866162855738599
2012-11-27,1398.939941,1398.939941,0.3899240324699101,-0.002055143611845056,-0.0012554699336542186
2012-11-28,1409.930054,1409.930054,0.3929969521133496,0.003072919643439531,0.005128063255284587
2012-11-29,1415.949951,1415.949951,0.39468016135267076,0.0016832092393211373,-0.0013897104041183939
2012-11-30,1416.180054,1416.180054,0.39474449991122007,6.433855854931503e-05,-0.0016188706807718223
2012-12-03,1409.459961,1409.459961,0.39286551051543855,-0.0018789893957815162,-0.0019433279543308313
2012-12-04,1407.050049,1407.050049,0.39219168069005267,-0.0006738298253858854,0.0012051595703956308
2012-12-05,1409.280029,1409.280029,0.3928152001521799,0.0006235194621272422,0.0012973492875131276
2012-12-06,1413.939941,1413.939941,0.39411814718479915,0.0013029470326192394,0.0006794275704919972
2012-12-07,1418.069946,1418.069946,0.3952729281676702,0.0011547809828710287,-0.00014816604974821068
2012-12-10,1418.550049,1418.550049,0.3954071686381343,0.0001342404704641198,-0.001020540512406909
2012-12-11,1427.839966,1427.839966,0.39800470047745423,0.002597531839319933,0.0024632913688558133
2012-12-12,1428.47998,1428.47998,0.3981836532864632,0.00017895280900898092,-0.0024185790303109522
2012-12-13,1419.449951,1419.449951,0.39565878811947824,-0.0025248651669849687,-0.0027038179759939496
2012-12-14,1413.579956,1413.579956,0.3940174926257565,-0.0016412954937217172,0.0008835696732632514
2012-12-17,1430.359985,1430.359985,0.3987093170621009,0.004691824436344361,0.006333119930066078
2012-12-18,1446.790039,1446.790039,0.4033032858119557,0.004593968749854793,-9.785568648956744e-05
2012-12-19,1435.810059,1435.810059,0.4002331994328098,-0.0030700863791458533,-0.0076640551290006464
2012-12-20,1443.689941,1443.689941,0.4024364747026625,0.0022032752698527003,0.0052733616489985535
2012-12-21,1430.150024,1430.150024,0.3986506103607907,-0.0037858643418718363,-0.005989139611724537
2012-12-24,1426.660034,1426.660034,0.3976747824665363,-0.0009758278942543774,0.002810036447617459
2012-12-26,1419.829956,1419.829956,0.395765040423627,-0.0019097420429093348,-0.0009339141486549574
2012-12-27,1418.099976,1418.099976,0.39528132478532935,-0.00048371563829763264,0.0014260264046117022
2012-12-28,1402.430054,1402.430054,0.3908998947559051,-0.00438143002942426,-0.0038977143911266277
2012-12-31,1426.189941,1426.189941,0.39754334086862525,0.006643446112720164,0.011024876142144424
2013-01-02,1462.420044,1462.420044,0.40767355474290834,0.01013021387428309,0.0034867677615629256
2013-01-03,1459.369995,1459.369995,0.40682073771677285,-0.0008528170261354884,-0.010983030900418578
2013-01-04,1466.469971,1466.469971,0.40880594530457015,0.0019852075877972997,0.002838024613932788
2013-01-07,1461.890015,1461.890015,0.4075253545810271,-0.0012805907235430292,-0.003265798311340329
2013-01-08,1457.150024,1457.150024,0.40620001684759105,-0.0013253377334360716,-4.474700989304248e-05
2013-01-09,1461.02002,1461.02002,0.40728209732560183,0.0010820804780107829,0.0024074182114468545
2013-01-10,1472.119995,1472.119995,0.41038573522442856,0.0031036378988267277,0.002021557420815945
2013-01-11,1472.050049,1472.050049,0.41036617778790535,-1.9557436523209848e-05,-0.0031231953353499375
2013-01-14,1470.680054,1470.680054,0.4099831167086504,-0.0003830610792549538,-0.00036350364273174396
2013-01-15,1472.339966,1472.339966,0.4104472407982918,0.0004641240896414156,0.0008471851688963694
2013-01-16,1472.630005,1472.630005,0.4105283379208113,8.109712251946899e-05,-0.0003830269671219466
2013-01-17,1480.939941,1480.939941,0.4128518595779704,0.0023235216571591,0.002242424534639631
2013-01-18,1485.97998,1485.97998,0.41426109302687136,0.0014092334489009817,-0.0009142882082581183
2013-01-22,1492.560059,1492.560059,0.4161009334374735,0.0018398404106021449,0.0004306069617011632
2013-01-23,1494.810059,1494.810059,0.41673005064470686,0.000629117207233354,-0.001210723203368791
2013-01-24,1494.819946,1494.819946,0.4167328151255193,2.764480812433856e-06,-0.0006263527264209201
2013-01-25,1502.959961,1502.959961,0.4190088255715805,0.002276010446061183,0.002273245965248749
2013-01-28,1500.180054,1500.180054,0.4182315423145989,-0.0007772832569815646,-0.0030532937030427476
2013-01-29,1507.839966,1507.839966,0.420373312290196,0.002141769975597063,0.002919053232578628
2013-01-30,1501.959961,1501.959961,0.4187292179239212,-0.0016440943662747731,-0.0037858643418718363
2013-01-31,1498.109985,1498.109985,0.4176527351910166,-0.0010764827329046156,0.0005676116333701575
2013-02-01,1513.170044,1513.170044,0.42186364286161643,0.004210907670599839,0.005287390403504455
2013-02-04,1495.709961,1495.709961,0.41698167012605075,-0.004881972735565676,-0.009092880406165516
2013-02-05,1511.290039,1511.290039,0.42133797908597875,0.004356308959928001,0.009238281695493678
2013-02-06,1512.119995,1512.119995,0.42157004113079943,0.00023206204482068005,-0.004124246915107321
2013-02-07,1509.390015,1509.390015,0.4208067178448426,-0.0007633232859568517,-0.0009953853307775318
2013-02-08,1517.930054,1517.930054,0.423194578060551,0.002387860215708415,0.0031511835016652667
2013-02-11,1517.01001,1517.01001,0.422937326721968,-0.00025725133858300886,-0.002645111554291424
2013-02-12,1519.430054,1519.430054,0.42361398953203994,0.0006766628100719485,0.0009339141486549574
2013-02-13,1520.329956,1520.329956,0.4238656090133838,0.0002516194813438899,-0.0004250433287280586
2013-02-14,1521.380005,1521.380005,0.42415921074420077,0.0002936017308169392,4.1982249473049293e-05
2013-02-15,1519.790039,1519.790039,0.42371464409108256,-0.00044456665311820576,-0.0007381683839351449
2013-02-19,1530.939941,1530.939941,0.426832241960934,0.0031175978698514406,0.0035621645229696464
2013-02-20,1511.949951,1511.949951,0.4215224955279609,-0.005309746432973106,-0.008427344302824546
2013-02-21,1502.420044,1502.420044,0.4188578606492792,-0.002664634878681682,0.002645111554291424
2013-02-22,1515.599976,1515.599976,0.42254307043210837,0.0036852097828291575,0.0063498446615108395
2013-02-25,1487.849976,1487.849976,0.4147839582095636,-0.007759112222544773,-0.01144432200537393
2013-02-26,1496.939941,1496.939941,0.4173255819405187,0.0025416237309551226,0.010300735953499895
2013-02-27,1515.98999,1515.98999,0.4226521213292026,0.005326539388683882,0.0027849156577287593
2013-02-28,1514.680054,1514.680054,0.42228585320565837,-0.0003662681235442333,-0.005692807512228115
2013-03-01,1518.199951,1518.199951,0.42327004332583135,0.0009841901201729786,0.001350458243717212
2013-03-04,1525.199951,1525.199951,0.4252272968594462,0.0019572535336148666,0.0009730634134418881
2013-03-05,1539.790039,1539.790039,0.429306797044268,0.004079500184821783,0.002122246651206916
2013-03-06,1541.459961,1541.459961,0.42977372000646247,0.0004669229621944715,-0.003612577222627311
2013-03-07,1544.26001,1544.26001,0.43055663512068315,0.0007829151142206836,0.0003159921520262121
2013-03-08,1551.180054,1551.180054,0.4324915323452218,0.0019348972245386564,0.0011519821103179728
2013-03-11,1556.219971,1556.219971,0.4339007316819898,0.0014091993367679745,-0.0005256978877706819
2013-03-12,1552.47998,1552.47998,0.432855001596213,-0.001045730085776797,-0.0024549294225447715
2013-03-13,1554.52002,1554.52002,0.43342541238174376,0.0005704107855307727,0.0016161408713075698
2013-03-14,1563.22998,1563.22998,0.43586078380855015,0.0024353714268063875,0.0018649606412756148
2013-03-15,1560.699951,1560.699951,0.4351533683513504,-0.0007074154571997671,-0.0031427868840061546
2013-03-18,1552.099976,1552.099976,0.4327487495716718,-0.002404618779678569,-0.001697203322478802
2013-03-19,1548.339966,1548.339966,0.4316974220203965,-0.001051327551275294,0.001353291228403275
2013-03-20,1558.709961,1558.709961,0.43459695192858494,0.002899529908188425,0.003950857459463719
2013-03-21,1545.800049,1545.800049,0.4309872418027767,-0.003609710125808241,-0.006509240033996666
2013-03-22,1556.890015,1556.890015,0.434088081108658,0.0031008393058812866,0.0067105494316895276
2013-03-25,1551.689941,1551.689941,0.4326341006498639,-0.0014539804587940797,-0.004554819764675366
2013-03-26,1563.77002,1563.77002,0.43601178312259203,0.0033776824727281274,0.004831662931522207
2013-03-27,1562.849976,1562.849976,0.435754531784009,-0.00025725133858300886,-0.0036349338113111362
2013-03-28,1569.189941,1569.189941,0.43752723448390113,0.0017727026998921036,0.0020299540384751125
2013-04-01,1562.170044,1562.170044,0.4355644175969207,-0.001962816886980412,-0.0037355195868725155
2013-04-02,1570.25,1570.25,0.4378236350872712,0.0022592174903504625,0.004222034377330874
2013-04-03,1553.689941,1553.689941,0.43319331594518246,-0.0046303191420887235,-0.006889536632439186
2013-04-04,1559.97998,1559.97998,0.4349520589536575,0.001758743008475061,0.006389062150563785
2013-04-05,1553.280029,1553.280029,0.4330787014151151,-0.0018733575385423973,-0.0036321005470174583
2013-04-08,1563.069946,1563.069946,0.43581603707826466,0.0027373356631495427,0.00461069320169194
2013-04-09,1568.609985,1568.609985,0.43736507435099525,0.0015490372727305912,-0.0011882983904189515
2013-04-10,1587.72998,1587.72998,0.4427111711762023,0.005346096825207036,0.003797059552476445
2013-04-11,1593.369995,1593.369995,0.4442881625031153,0.0015769913269130242,-0.003769105498294012
2013-04-12,1588.849976,1588.849976,0.44302433062315005,-0.0012638318799652604,-0.0028408232068782846
2013-04-15,1552.359985,1552.359985,0.4328214500765321,-0.010202880546617943,-0.008939048666652682
2013-04-16,1574.569946,1574.569946,0.4390315250263463,0.006210074949814182,0.016412955496432124
2013-04-17,1552.01001,1552.01001,0.4327235943900425,-0.006307930636303805,-0.012518005586117986
2013-04-18,1541.609985,1541.609985,0.4298156678641949,-0.002907926525847593,0.0034000041104562118
2013-04-19,1555.25,1555.25,0.43362952037238206,0.0038138525081871655,0.006721779034034758
2013-04-22,1562.5,1562.5,0.4356566758179118,0.002027155445529727,-0.0017866970626574386
2013-04-23,1578.780029,1578.780029,0.44020869643042654,0.004552020612514751,0.002524865166985024
2013-04-24,1578.790039,1578.790039,0.4402114953029796,2.7988725530558867e-06,-0.004549221739961695
2013-04-25,1585.160034,1585.160034,0.4419925946205309,0.0017810993175513268,0.0017783004449982709
2013-04-26,1582.23999,1582.23999,0.44117612798662936,-0.000816466633901558,-0.002597565951452885
2013-04-29,1593.609985,1593.609985,0.44435526554247706,0.0031791375558476997,0.003995604189749258
2013-04-30,1597.569946,1597.569946,0.44546250092250955,0.0011072353800324897,-0.00207190217581521
2013-05-01,1582.699951,1582.699951,0.44130473659985436,-0.004157764322655189,-0.005264999702687678
2013-05-02,1597.589966,1597.589966,0.44546809866761566,0.0041633620677613,0.008321126390416489
2013-05-03,1614.420044,1614.420044,0.4501739171871177,0.004705818519502025,0.0005424564517407249
2013-05-06,1617.5,1617.5,0.4510350964391718,0.0008611792520540895,-0.0038446392674479357
2013-05-07,1625.959961,1625.959961,0.453400566233671,0.0023654697944991976,0.001504290542445108
2013-05-08,1632.689941,1632.689941,0.4552823201102649,0.00188175387659395,-0.0004837159179052475
2013-05-09,1626.670044,1626.670044,0.4535991108709438,-0.0016832092393211373,-0.0035649631159150874
2013-05-10,1633.699951,1633.699951,0.45556472663047726,0.001965615759533468,0.003648824998854605
2013-05-13,1633.77002,1633.77002,0.4555843184587411,1.959182826383188e-05,-0.001946023931269636
2013-05-14,1650.339966,1650.339966,0.46021740208164225,0.004633083622901157,0.0046134917946373255
2013-05-15,1658.780029,1658.780029,0.4625773082431683,0.0023599061615260375,-0.00227317746137512
2013-05-16,1650.469971,1650.469971,0.4602537524738762,-0.002323555769292107,-0.004683461930818145
2013-05-17,1667.469971,1667.469971,0.4650070824840838,0.004753330010207613,0.00707688577949972
2013-05-20,1666.290039,1666.290039,0.4646771644731659,-0.0003299180109178623,-0.005083248021125475
2013-05-21,1669.160034,1669.160034,0.46547963702390976,0.0008024725507438379,0.0011323905616617003
2013-05-22,1655.349976,1655.349976,0.4616182391924917,-0.0038613978314180897,-0.004663870382161928
2013-05-23,1650.51001,1650.51001,0.4602649476844808,-0.0013532915080108898,0.0025081063234072
2013-05-24,1649.599976,1649.599976,0.46001049521845083,-0.00025445246602995297,0.0010988390419809368
2013-05-28,1660.060059,1660.060059,0.4629352144204016,0.002924719201950754,0.003179171667980707
2013-05-29,1648.359985,1648.359985,0.4596637842518222,-0.0032714301685793923,-0.006196149370530146
2013-05-30,1654.410034,1654.410034,0.4613554242209355,0.0016916399691133122,0.0049630701376927044
2013-05-31,1630.73999,1630.73999,0.45473709889810404,-0.006618325322831464,-0.008309965291944776
2013-06-03,1640.420044,1640.420044,0.4574437160262588,0.0027066171281547313,0.009324942450986196
2013-06-04,1631.380005,1631.380005,0.4549160519867207,-0.00252766403953808,-0.005234281167692811
2013-06-05,1608.900024,1608.900024,0.4486304773798856,-0.006285574606835098,-0.003757910567297018
2013-06-06,1622.560059,1622.560059,0.45244992763317887,0.0038194502532932773,0.010105024860128375
2013-06-07,1643.380005,1643.380005,0.458271343758632,0.005821416125453116,0.002001965872159839
2013-06-10,1642.810059,1642.810059,0.4581119824982791,-0.0001593612603528749,-0.005980777385805991
2013-06-11,1626.130005,1626.130005,0.4534481118365095,-0.004663870661769598,-0.004504509401416723
2013-06-12,1612.52002,1612.52002,0.4496426559459815,-0.003805455890527998,0.0008584147712416001
2013-06-13,1636.359985,1636.359985,0.45630849247991095,0.006665836533929437,0.010471292424457435
2013-06-14,1626.72998,1626.72998,0.45361586943491394,-0.0026926230449970112,-0.009358459578926448
2013-06-17,1639.040039,1639.040039,0.45705785607445076,0.0034419866395368204,0.006134609684533832
2013-06-18,1651.810059,1651.810059,0.4606284513272126,0.003570595252761821,0.00012860861322500083
2013-06-19,1628.930054,1628.930054,0.4542310269507302,-0.006397424376482386,-0.009968019629244207
2013-06-20,1588.189941,1588.189941,0.44283977978942735,-0.011391247161302853,-0.0049938227848204675
2013-06-21,1592.430054,1592.430054,0.44402534781116676,0.0011855680217394138,0.012576815183042267
2013-06-24,1573.089966,1573.089966,0.43861771129996346,-0.005407636511203295,-0.006593204532942709
2013-06-25,1588.030029,1588.030029,0.4427950671712748,0.00417735587131135,0.009584992382514645
2013-06-26,1603.26001,1603.26001,0.4470534863325802,0.004258419161305371,8.106328999402113e-05
2013-06-27,1613.199951,1613.199951,0.4498327698534622,0.0027792835208820255,-0.0014791356404233458
2013-06-28,1606.280029,1606.280029,0.4478979067410565,-0.0019348631124057047,-0.00471414663328773
2013-07-01,1614.959961,1614.959961,0.45032488210941896,0.0024269753683624495,0.004361838480768154
2013-07-02,1614.079956,1614.079956,0.45007882598144056,-0.00024605612797840015,-0.0026730314963408497
2013-07-03,1615.410034,1615.410034,0.4504507259622239,0.0003718999807833523,0.0006179561087617524
2013-07-05,1631.890015,1631.890015,0.4550586546831034,0.004607928720879506,0.004236028740096154
2013-07-08,1640.459961,1640.459961,0.45745487712473043,0.002396222441627016,-0.00221170627925249
2013-07-09,1652.319946,1652.319946,0.4607710196318547,0.0033161425071242534,0.0009199200654972373
2013-07-10,1652.619995,1652.619995,0.46085491562692715,8.389599507246936e-05,-0.003232246512051784
2013-07-11,1675.02002,1675.02002,0.46711813392468604,0.006263218297758888,0.006179322302686419
2013-07-12,1680.189941,1680.189941,0.46856368337408033,0.00144554944939429,-0.004817668848364598
2013-07-15,1682.5,1682.5,0.46920959353702446,0.00064591016294413,-0.00079963928645016
2013-07-16,1676.26001,1676.26001,0.46746484461170706,-0.0017447489253173964,-0.0023906590882615264
2013-07-17,1680.910034,1680.910034,0.46876502688390626,0.0013001822721991907,0.003044931197516587
