date,close,adj_close,adj_close_normalized,first_derivative,second_derivative
2012-05-21,10.905500411987305,10.905500411987305,0.00213469588026021,,
2012-05-22,10.76650047302246,10.76650047302246,0.0015346503778799977,-0.0006000455023802123,
2012-05-23,10.86400032043457,10.86400032043457,0.0019555451304826637,0.00042089475260266595,0.0010209402549828783
2012-05-24,10.76200008392334,10.76200008392334,0.0015152227561270814,-0.0004403223743555823,-0.0008612171269582482
2012-05-25,10.64449977874756,10.64449977874756,0.0010079885071475878,-0.0005072342489794936,-6.691187462391128e-05
2012-05-29,10.737500190734863,10.737500190734863,0.0014094597548910952,0.0004014712477435074,0.0009087054967230009
2012-05-30,10.46150016784668,10.46150016784668,0.00021800187638961374,-0.0011914578785014816,-0.001592929126244989
2012-05-31,10.645500183105469,10.645500183105469,0.0010123071287239348,0.000794305252334321,0.0019857631308358025
2012-06-01,10.41100025177002,10.41100025177002,0.0,-0.0010123071287239348,-0.0018066123810582557
2012-06-04,10.728500366210938,10.728500366210938,0.0013706086282790281,0.0013706086282790281,0.002382915757002963
2012-06-05,10.660499572753906,10.660499572753906,0.0010770576341127861,-0.000293550994166242,-0.0016641596224452701
2012-06-06,10.881999969482422,10.881999969482422,0.0020332473837067974,0.0009561897495940113,0.0012497407437602533
2012-06-07,10.9399995803833,10.9399995803833,0.002283624512790837,0.00025037712908403944,-0.0007058126205099719
2012-06-08,10.923999786376951,10.923999786376951,0.002214555385825623,-6.906912696521368e-05,-0.0003194462560492531
2012-06-11,10.824999809265137,10.824999809265137,0.0017871847593053315,-0.00042737062652029164,-0.00035830149955507797
2012-06-12,10.821000099182127,10.821000099182127,0.0017699185067874678,-1.7266252517863763e-05,0.0004101043740024279
2012-06-13,10.736499786376951,10.736499786376951,0.001405141133314733,-0.0003647773734727349,-0.0003475111209548711
2012-06-14,10.72249984741211,10.72249984741211,0.0013447051326084627,-6.0436000706270195e-05,0.0003043413727664647
2012-06-15,10.917499542236328,10.917499542236328,0.002186494637813779,0.0008417895052053163,0.0009022255059115865
2012-06-18,11.133000373840332,11.133000373840332,0.003116785008631006,0.000930290370817227,8.850086561191075e-05
2012-06-19,11.201499938964844,11.201499938964844,0.0034124891382447536,0.0002957041296137476,-0.0006345862412034794
2012-06-20,11.151000022888184,11.151000022888184,0.00319448726185514,-0.00021800187638961344,-0.0005137060060033611
2012-06-21,11.028499603271484,11.028499603271484,0.002665668138781428,-0.0005288191230737121,-0.0003108172466840986
2012-06-22,11.107999801635742,11.107999801635742,0.003008860638159952,0.00034319249937852375,0.0008720116224522358
2012-06-25,11.003499984741213,11.003499984741213,0.0025577478852041625,-0.00045111275295578934,-0.0007943052523343131
2012-06-26,11.280500411987305,11.280500411987305,0.003753524385281991,0.0011957765000778285,0.0016468892530336178
2012-06-27,11.281000137329102,11.281000137329102,0.003755681637623278,2.157252341286782e-06,-0.0011936192477365417
2012-06-28,11.065500259399414,11.065500259399414,0.002825395383699832,-0.0009302862539234459,-0.0009324435062647326
2012-06-29,11.417499542236328,11.417499542236328,0.004344932644509487,0.0015195372608096547,0.0024498235147331006
2012-07-02,11.465999603271484,11.465999603271484,0.004554301394640172,0.00020936875013068557,-0.0013101685106789692
2012-07-03,11.476499557495115,11.476499557495115,0.004599628395169873,4.53270005297008e-05,-0.00016404174960098477
2012-07-05,11.352999687194824,11.352999687194824,0.004066494767413595,-0.0005331336277562783,-0.0005784606282859791
2012-07-06,11.2524995803833,11.2524995803833,0.0036326482669756543,-0.00043384650043794054,9.928712731833772e-05
2012-07-09,11.2524995803833,11.2524995803833,0.0036326482669756543,0.0,0.00043384650043794054
2012-07-10,10.975000381469728,10.975000381469728,0.00243471863145032,-0.001197929635525334,-0.001197929635525334
2012-07-11,10.918499946594238,10.918499946594238,0.0021908132593901333,-0.0002439053720601869,0.0009540242634651472
2012-07-12,10.767999649047852,10.767999649047852,0.0015411221349038657,-0.0006496911244862676,-0.00040578575242608073
2012-07-13,10.919500350952148,10.919500350952148,0.002195131880966488,0.0006540097460626224,0.00130370087054889
2012-07-16,10.80049991607666,10.80049991607666,0.0016814217580693454,-0.0005137101228971427,-0.001167719868959765
2012-07-17,10.846500396728516,10.846500396728516,0.0018800001295998163,0.00019857837153047092,0.0007122884944276136
2012-07-18,10.873499870300291,10.873499870300291,0.0019965535094360097,0.00011655337983619346,-8.202499169427746e-05
2012-07-19,11.308500289916992,11.308500289916992,0.0038743963866945466,0.0018778428772585369,0.0017612894974223434
2012-07-20,11.41450023651123,11.41450023651123,0.004331985013567985,0.00045758862687343867,-0.0014202542503850982
2012-07-23,11.30049991607666,11.30049991607666,0.003839859764765053,-0.0004921252488029322,-0.0009497138756763709
2012-07-24,11.152000427246094,11.152000427246094,0.0031988058834314945,-0.0006410538813335586,-0.0001489286325306264
2012-07-25,10.852499961853027,10.852499961853027,0.0019058995083766005,-0.001292906375054894,-0.0006518524937213354
2012-07-26,11.000499725341797,11.000499725341797,0.0025447961373688726,0.000638896628992272,0.001931803004047166
2012-07-27,11.866000175476074,11.866000175476074,0.006281054270133007,0.003736258132764135,0.0030973615037718626
2012-07-30,11.804499626159668,11.804499626159668,0.006015564023978617,-0.00026549024615439044,-0.004001748378918525
2012-07-31,11.664999961853027,11.664999961853027,0.0054133612692571255,-0.0006022027547214915,-0.00033671250856710105
2012-08-01,11.604499816894531,11.604499816894531,0.00515218964467909,-0.00026117162457803527,0.00034103113014345623
2012-08-02,11.540499687194824,11.540499687194824,0.004875909019924485,-0.0002762806247546051,-1.5109000176569826e-05
2012-08-03,11.748499870300291,11.748499870300291,0.005773820021153498,0.0008979110012290129,0.001174191625983618
2012-08-06,11.69950008392334,11.69950008392334,0.0055622940186815335,-0.00021152600247196455,-0.0011094370037009775
2012-08-07,11.82800006866455,11.82800006866455,0.00611701252053203,0.0005547185018504961,0.0007662445043224607
2012-08-08,11.718999862670898,11.718999862670898,0.005646472145823309,-0.00047054037470872084,-0.001025258876559217
2012-08-09,11.70300006866455,11.70300006866455,0.005577403018858103,-6.906912696520544e-05,0.0004014712477435154
2012-08-10,11.637499809265137,11.637499809265137,0.005294646520185857,-0.0002827564986722462,-0.00021368737170704075
2012-08-13,11.621999740600586,11.621999740600586,0.005227734645561938,-6.691187462391952e-05,0.00021584462404832666
2012-08-14,11.659500122070312,11.659500122070312,0.005389619142821628,0.00016188449725969018,0.0002287963718836097
2012-08-15,11.871000289916992,11.871000289916992,0.006302639144227218,0.0009130200014055906,0.0007511355041459004
2012-08-16,12.077500343322754,12.077500343322754,0.007194074271538597,0.0008914351273113788,-2.158487409421178e-05
2012-08-17,12.058500289916992,12.058500289916992,0.007112053396738109,-8.202087480048848e-05,-0.0009734560021118673
2012-08-20,12.017499923706056,12.017499923706056,0.0069350598993018564,-0.0001769934974362522,-9.497262263576372e-05
2012-08-21,11.97249984741211,11.97249984741211,0.006740800149347732,-0.00019425974995412442,-1.726625251787222e-05
2012-08-22,12.154999732971191,12.154999732971191,0.007528629527764412,0.0007878293784166802,0.0009820891283708047
2012-08-23,12.0600004196167,12.0600004196167,0.00711852927065575,-0.00041010025710866253,-0.0011979296355253428
2012-08-24,12.286999702453612,12.286999702453612,0.00809845702979147,0.0009799277591357198,0.0013900280162443823
2012-08-27,12.196000099182127,12.196000099182127,0.0077056230252006645,-0.00039283400459080506,-0.0013727617637265249
2012-08-28,12.305500030517578,12.305500030517578,0.00817832065225068,0.00047269762705001543,0.0008655316316408205
2012-08-29,12.355999946594238,12.355999946594238,0.008396322528640294,0.0002180018763896143,-0.0002546957506604011
2012-08-30,12.310999870300291,12.310999870300291,0.008202062778686169,-0.0001942597499541253,-0.0004122616263437396
2012-08-31,12.41349983215332,12.41349983215332,0.008644542405383046,0.0004424796266968775,0.0006367393766510028
2012-09-04,12.394000053405762,12.394000053405762,0.008560364278241271,-8.417812714177526e-05,-0.0005266577538386528
2012-09-05,12.310999870300291,12.310999870300291,0.008202062778686169,-0.00035830149955510225,-0.000274123372413327
2012-09-06,12.569000244140623,12.569000244140623,0.009315818403963517,0.0011137556252773483,0.0014720571248324505
2012-09-07,12.95699977874756,12.95699977874756,0.010990764288115237,0.0016749458841517195,0.0005611902588743712
2012-09-10,12.854499816894531,12.854499816894531,0.010548284661418359,-0.0004424796266968775,-0.002117425510848597
2012-09-11,12.783499717712402,12.783499717712402,0.010241786036310617,-0.00030649862510774215,0.00013598100158913537
2012-09-12,12.781499862670898,12.781499862670898,0.010233152910051687,-8.633126258929605e-06,0.00029786549884881254
2012-09-13,13.01200008392334,13.01200008392334,0.011228193786257766,0.000995040876206079,0.0010036740024650086
2012-09-14,13.06350040435791,13.06350040435791,0.011450514284223735,0.00022232049796596862,-0.0007727203782401104
2012-09-17,12.899999618530272,12.899999618530272,0.010744701663713755,-0.0007058126205099803,-0.0009281331184759489
2012-09-18,12.9375,12.9375,0.010906586160973453,0.000161884497259698,0.0008676971177696783
2012-09-19,13.083999633789062,13.083999633789062,0.011539006916048084,0.0006324207550746311,0.00047053625781493316
2012-09-20,13.040499687194824,13.040499687194824,0.01135122304001161,-0.00018778387603647466,-0.0008202046311111058
2012-09-21,12.873499870300291,12.873499870300291,0.010630305536218842,-0.0007209175037927677,-0.000533133627756293
2012-09-24,12.739999771118164,12.739999771118164,0.01005400216027414,-0.000576303375944701,0.0001446141278480667
2012-09-25,12.623000144958496,12.623000144958496,0.009548929280529708,-0.0005050728797444323,7.123049620026863e-05
2012-09-26,12.48349952697754,12.48349952697754,0.008946722408914443,-0.0006022068716152653,-9.713399187083298e-05
2012-09-27,12.829500198364258,12.829500198364258,0.010440364407841086,0.0014936419989266432,0.0020958488705419085
